日期,单品编码,单品名称,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,平均零售单价(元/千克),当日成本价(元/千克),单品损耗率(%),品类平均损耗率(%),成本加成率,有效单位成本(元/千克),成本价异常标记
2021-10-29,102900011029176,辣妹子,1011010504,辣椒类,1.722,20.664,6,0,0.0,12.000000000000002,6.94,0.0,9.24,0.7291066282420751,6.94,0
2021-10-29,102900051004294,青线椒,1011010504,辣椒类,2.877,34.524,15,0,0.0,12.000000000000002,6.51,7.8,9.24,0.8433179723502306,7.060737527114967,0
2021-10-29,102900051010455,黄白菜(2),1011010101,花叶类,4.6290000000000004,46.29,9,0,0.0,9.999999999999998,5.36,15.61,12.83,0.8656716417910444,6.351463443535964,0
2021-10-29,106949711300167,金针菇(袋)(2),1011010801,食用菌,21.0,81.89999999999999,21,0,0.0,3.8999999999999995,2.42,6.64,9.45,0.611570247933884,2.5921165381319624,0
2021-10-29,106958851400125,海鲜菇(袋)(4),1011010801,食用菌,5.0,24.5,5,0,0.0,4.9,3.1,11.13,9.45,0.5806451612903227,3.488241251265894,0
2021-10-29,102900011022764,长线茄,1011010501,茄类,1.542,24.672,4,0,0.0,16.0,14.45,6.9,6.68,0.10726643598615926,15.520945220193338,0
2021-10-29,102900005116943,红杭椒,1011010504,辣椒类,0.308,6.0984,1,0,0.0,19.8,11.44,9.99,9.24,0.7307692307692308,12.70969892234196,0
2021-10-29,102900051000463,圆茄子(2),1011010501,茄类,1.161,16.254,1,0,0.0,14.0,7.95,6.71,6.68,0.7610062893081762,8.521813699217493,0
2021-10-29,102900005116790,黄心菜(1),1011010101,花叶类,19.824,127.41,27,22,15.591000000000001,6.427058111380145,4.6,10.64,12.83,0.3971865459522055,5.147717099373321,0
2021-10-29,102900005115762,苋菜,1011010101,花叶类,2.65,31.8,4,0,0.0,12.0,7.97,18.52,12.83,0.50564617314931,9.781541482572411,0
2021-10-29,102900005115779,云南生菜,1011010101,花叶类,15.253,159.549,40,9,4.117,10.46017176948797,6.78,15.25,12.83,0.5427981960896708,8.0,0
2021-10-29,102900005115793,小白菜,1011010101,花叶类,0.9590000000000001,20.7144,3,0,0.0,21.599999999999998,14.25,7.59,12.83,0.5157894736842104,15.420409046639973,0
2021-10-29,102900005115823,上海青,1011010101,花叶类,3.842,42.262,11,0,0.0,11.0,7.26,14.43,12.83,0.5151515151515151,8.484281874488723,0
2021-10-29,102900005115861,牛首油菜,1011010101,花叶类,6.075,36.449999999999996,15,0,0.0,5.999999999999999,3.5,12.17,12.83,0.714285714285714,3.9849709666401005,0
2021-10-29,102900005115878,茼蒿,1011010101,花叶类,9.171,73.368,25,0,0.0,8.0,4.82,6.27,12.83,0.6597510373443982,5.142430385148832,0
2021-10-29,102900005116899,净藕(1),1011010402,水生根茎类,40.045,242.9136,50,44,35.639,6.066015732301161,4.6,5.54,13.65,0.318699072239383,4.869786152868939,0
2021-10-29,102900005115885,蔡甸藜蒿,1011010101,花叶类,2.507,45.126000000000005,6,0,0.0,18.0,13.25,0.47,12.83,0.35849056603773577,13.31256907465086,0
2021-10-29,102900005115984,云南油麦菜,1011010101,花叶类,4.354,39.186,10,0,0.0,9.0,5.96,12.81,12.83,0.5100671140939597,6.835646289712122,0
2021-10-29,102900005116226,青尖椒,1011010504,辣椒类,0.8089999999999999,11.326,3,0,0.0,14.000000000000002,5.74,6.72,9.24,1.4390243902439028,6.15351629502573,0
2021-10-29,102900005116233,红椒(1),1011010504,辣椒类,1.575,22.05,7,0,0.0,14.0,9.41,11.76,9.24,0.48777895855472897,10.664097914777878,0
2021-10-29,102900005116257,紫茄子(2),1011010501,茄类,8.421,84.21,16,0,0.0,10.0,7.85,6.07,6.68,0.2738853503184715,8.357287341637388,0
2021-10-29,102900005116530,西峡香菇(1),1011010801,食用菌,21.926,306.964,89,0,0.0,14.000000000000002,10.42,13.82,9.45,0.3435700575815741,12.090972383383615,0
2021-10-29,102900005116714,西兰花,1011010201,花菜类,13.574,244.332,35,0,0.0,18.0,14.02,9.26,15.51,0.28388017118402287,15.450738373374476,0
2021-10-29,102900005115908,菜心,1011010101,花叶类,1.923,23.076,4,0,0.0,12.0,7.86,13.7,12.83,0.5267175572519083,9.10776361529548,0
2021-10-30,102900011006689,东门口小白菜,1011010101,花叶类,4.671,32.697,13,0,0.0,7.0,3.77,27.84,12.83,0.856763925729443,5.22450110864745,0
2021-10-30,102900011000328,螺丝椒,1011010504,辣椒类,3.308,46.312,16,0,0.0,14.0,8.14,10.18,9.24,0.7199017199017197,9.062569583611669,0
2021-10-30,102900005119975,红薯尖,1011010101,花叶类,2.401,9.604,7,0,0.0,4.0,2.0,8.42,12.83,1.0,2.1838829438742087,0
2021-10-30,102900005122654,枝江红菜苔,1011010101,花叶类,0.422,4.22,1,0,0.0,10.0,12.2,11.38,12.83,-0.180327868852459,13.766644098397652,0
2021-10-30,102900011008164,奶白菜,1011010101,花叶类,4.525,31.675,11,0,0.0,7.0,4.03,15.68,12.83,0.7369727047146402,4.779411764705883,0
2021-10-30,102900005125808,小米椒,1011010504,辣椒类,0.934,14.944,16,0,0.0,16.0,12.7,5.86,9.24,0.25984251968503935,13.490545995326109,0
2021-10-30,102900011016701,芜湖青椒(1),1011010504,辣椒类,14.9,178.8,42,0,0.0,12.0,7.52,5.7,9.24,0.595744680851064,7.974549310710499,0
2021-10-30,102900005118817,菠菜,1011010101,花叶类,3.884,76.9032,9,0,0.0,19.8,18.48,18.51,12.83,0.0714285714285714,22.677629156951774,0
2021-10-30,102900011022764,长线茄,1011010501,茄类,3.186,38.232,6,0,0.0,12.0,14.45,6.9,6.68,-0.16955017301038056,15.520945220193338,0
2021-10-30,102900011023464,小青菜(1),1011010101,花叶类,21.027,126.16199999999999,36,0,0.0,5.999999999999999,4.03,10.33,12.83,0.48883374689826264,4.494256719081075,0
2021-10-30,102900011029176,辣妹子,1011010504,辣椒类,0.802,9.624,5,0,0.0,12.0,7.83,0.0,9.24,0.5325670498084292,7.83,0
2021-10-30,102900051004294,青线椒,1011010504,辣椒类,3.261,39.132000000000005,17,0,0.0,12.000000000000002,7.71,7.8,9.24,0.5564202334630353,8.36225596529284,0
2021-10-30,102900051010455,黄白菜(2),1011010101,花叶类,6.598,65.98,11,0,0.0,10.0,5.66,15.61,12.83,0.7667844522968197,6.706955800450291,0
2021-10-30,106949711300167,金针菇(袋)(2),1011010801,食用菌,32.0,124.8,32,0,0.0,3.9,2.47,6.64,9.45,0.5789473684210524,2.645672664952871,0
2021-10-30,106971533450003,海鲜菇(包),1011010801,食用菌,11.0,53.900000000000006,11,0,0.0,4.9,3.17,0.0,9.45,0.5457413249211358,3.17,0
2021-10-30,102900011021842,洪湖莲藕(粉藕),1011010402,水生根茎类,3.0,29.700000000000003,3,0,0.0,9.9,7.0,11.81,13.65,0.41428571428571437,7.937407869372945,0
2021-10-30,102900005116899,净藕(1),1011010402,水生根茎类,56.756,342.8046,92,82,52.975,6.0399711043766295,4.6,5.54,13.65,0.3130371966036152,4.869786152868939,0
2021-10-30,102900005115762,苋菜,1011010101,花叶类,3.483,34.83,6,0,0.0,10.0,7.05,18.52,12.83,0.4184397163120568,8.652430044182621,0
2021-10-30,102900005116714,西兰花,1011010201,花菜类,17.279,241.906,41,0,0.0,14.0,13.82,9.26,15.51,0.013024602026049159,15.230328410844171,0
2021-10-30,102900005116790,黄心菜(1),1011010101,花叶类,41.266,254.732,54,49,37.698,6.172926864731256,4.73,10.64,12.83,0.3050585337698215,5.293196060877351,0
2021-10-30,102900005115779,云南生菜,1011010101,花叶类,19.219,201.919,53,12,4.745,10.506217805296842,6.78,15.25,12.83,0.5495896467989443,8.0,0
2021-10-30,102900005115793,小白菜,1011010101,花叶类,1.147,22.7106,4,0,0.0,19.8,14.26,7.59,12.83,0.38849929873772804,15.431230386321825,0
2021-10-30,102900005115823,上海青,1011010101,花叶类,5.977,65.747,14,0,0.0,11.0,7.26,14.43,12.83,0.5151515151515151,8.484281874488723,0
2021-10-30,102900005115878,茼蒿,1011010101,花叶类,9.636,77.088,23,0,0.0,8.0,4.64,6.27,12.83,0.7241379310344829,4.950389416408833,0
2021-10-30,102900005115885,蔡甸藜蒿,1011010101,花叶类,1.798,32.364,3,0,0.0,17.999999999999996,12.42,0.47,12.83,0.44927536231884035,12.478649653370843,0
2021-10-30,102900005115908,菜心,1011010101,花叶类,1.839,22.068,4,0,0.0,12.000000000000002,7.86,13.7,12.83,0.5267175572519085,9.10776361529548,0
2021-10-30,102900005115861,牛首油菜,1011010101,花叶类,5.053,30.318,10,0,0.0,6.0,3.5,12.17,12.83,0.7142857142857142,3.9849709666401005,0
2021-10-30,102900005116219,红尖椒,1011010504,辣椒类,0.8360000000000001,15.048,4,0,0.0,18.0,11.5,6.73,9.24,0.5652173913043479,12.329795218183769,0
2021-10-30,102900005116226,青尖椒,1011010504,辣椒类,0.508,7.112,2,0,0.0,14.0,5.74,6.72,9.24,1.4390243902439024,6.15351629502573,0
2021-10-30,102900005116233,红椒(1),1011010504,辣椒类,1.6320000000000001,22.848,9,0,0.0,13.999999999999998,9.68,11.76,9.24,0.44628099173553704,10.970081595648232,0
2021-10-30,102900005116257,紫茄子(2),1011010501,茄类,7.902,79.02,17,0,0.0,10.0,7.6,6.07,6.68,0.3157894736842106,8.091131693814543,0
2021-10-30,102900005116509,青茄子(1),1011010501,茄类,1.045,12.54,2,0,0.0,12.0,8.06,5.01,6.68,0.48883374689826287,8.485103695125803,0
2021-10-30,102900005116530,西峡香菇(1),1011010801,食用菌,36.731,514.234,125,0,0.0,14.0,9.2,13.82,9.45,0.5217391304347827,10.675330703179391,0
2021-10-30,102900005115984,云南油麦菜,1011010101,花叶类,8.035,72.315,16,0,0.0,9.0,5.96,12.81,12.83,0.5100671140939597,6.835646289712122,0
2021-10-31,102900011016701,芜湖青椒(1),1011010504,辣椒类,22.327,267.92400000000004,59,0,0.0,12.0,7.71,5.7,9.24,0.556420233463035,8.176033934252386,0
2021-10-31,102900005125808,小米椒,1011010504,辣椒类,1.6480000000000001,26.368000000000002,9,0,0.0,16.0,10.18,5.86,9.24,0.5717092337917486,10.813681750584236,0
2021-10-31,102900011000328,螺丝椒,1011010504,辣椒类,3.956,55.384,14,0,0.0,14.0,8.96,10.18,9.24,0.5624999999999998,9.975506568692943,0
2021-10-31,102900011006689,东门口小白菜,1011010101,花叶类,2.341,16.387,9,0,0.0,7.0,3.76,27.84,12.83,0.8617021276595747,5.210643015521064,0
2021-10-31,102900011006948,外地茼蒿,1011010101,花叶类,3.604,36.04,9,0,0.0,10.0,5.73,26.16,12.83,0.745200698080279,7.7600216684723735,0
2021-10-31,102900011008164,奶白菜,1011010101,花叶类,5.905,47.24,17,0,0.0,8.0,4.48,15.68,12.83,0.7857142857142856,5.313092979127136,0
2021-10-31,102900011013274,白玉菇(袋),1011010801,食用菌,1.0,7.8,1,0,0.0,7.8,5.56,6.57,9.45,0.4028776978417268,5.950979342823504,0
2021-10-31,102900011021699,牛排菇,1011010801,食用菌,1.585,47.233,5,0,0.0,29.799999999999997,15.51,8.11,9.45,0.9213410702772404,16.878876918054193,0
2021-10-31,106971533450003,海鲜菇(包),1011010801,食用菌,9.0,44.1,9,0,0.0,4.9,3.11,0.0,9.45,0.5755627009646305,3.11,0
2021-10-31,102900011023464,小青菜(1),1011010101,花叶类,4.801,28.806,14,0,0.0,6.0,3.48,10.33,12.83,0.7241379310344829,3.880896620943459,0
2021-10-31,102900011029176,辣妹子,1011010504,辣椒类,2.058,24.696,8,0,0.0,12.000000000000002,7.84,0.0,9.24,0.5306122448979593,7.84,0
2021-10-31,102900051000463,圆茄子(2),1011010501,茄类,0.509,7.126,1,0,0.0,14.0,6.78,6.71,6.68,1.0648967551622417,7.267659984993032,0
2021-10-31,102900051004294,青线椒,1011010504,辣椒类,1.8650000000000002,22.380000000000003,10,0,0.0,12.0,7.25,7.8,9.24,0.6551724137931034,7.863340563991323,0
2021-10-31,102900051010455,黄白菜(2),1011010101,花叶类,9.798,80.05,18,16,8.965,8.170034700959379,5.66,15.61,12.83,0.4434690284380527,6.706955800450291,0
2021-10-31,106949711300167,金针菇(袋)(2),1011010801,食用菌,27.0,105.3,27,0,0.0,3.9,2.53,6.64,9.45,0.541501976284585,2.7099400171379604,0
2021-10-31,102900005122654,枝江红菜苔,1011010101,花叶类,4.239,42.39,10,0,0.0,10.0,12.24,11.38,12.83,-0.18300653594771243,13.811780636425187,0
2021-10-31,102900011022764,长线茄,1011010501,茄类,3.661,51.254,9,0,0.0,14.0,10.8,6.9,6.68,0.2962962962962963,11.600429645542429,0
2021-10-31,102900005119975,红薯尖,1011010101,花叶类,2.021,8.084,8,0,0.0,4.0,2.0,8.42,12.83,1.0,2.1838829438742087,0
2021-10-31,106958851400125,海鲜菇(袋)(4),1011010801,食用菌,1.0,4.9,1,0,0.0,4.9,3.11,11.13,9.45,0.5755627009646305,3.4994936423990093,0
2021-10-31,102900005118817,菠菜,1011010101,花叶类,5.256,84.096,16,0,0.0,16.0,15.83,18.51,12.83,0.01073910296904601,19.425696404466805,0
2021-10-31,102900005115762,苋菜,1011010101,花叶类,2.029,20.29,3,0,0.0,10.0,6.15,18.52,12.83,0.6260162601626016,7.547864506627394,0
2021-10-31,102900005115779,云南生菜,1011010101,花叶类,19.081,200.727,48,11,4.582,10.519731670247891,6.78,15.25,12.83,0.5515828422194529,8.0,0
2021-10-31,102900005115793,小白菜,1011010101,花叶类,1.5350000000000001,30.393,4,0,0.0,19.799999999999997,13.27,7.59,12.83,0.4920874152223058,14.359917757818417,0
2021-10-31,102900005115823,上海青,1011010101,花叶类,3.661,40.271,9,0,0.0,11.0,7.26,14.43,12.83,0.5151515151515151,8.484281874488723,0
2021-10-31,102900005115861,牛首油菜,1011010101,花叶类,8.291,49.746,22,0,0.0,6.0,3.5,12.17,12.83,0.7142857142857142,3.9849709666401005,0
2021-10-31,102900005115878,茼蒿,1011010101,花叶类,10.907,76.349,29,0,0.0,7.0,4.14,6.27,12.83,0.6908212560386475,4.41694228101995,0
2021-10-31,102900005115908,菜心,1011010101,花叶类,2.341,28.092000000000002,6,0,0.0,12.0,7.86,13.7,12.83,0.5267175572519083,9.10776361529548,0
2021-10-31,102900005115984,云南油麦菜,1011010101,花叶类,6.532,58.788,16,0,0.0,9.0,5.96,12.81,12.83,0.5100671140939597,6.835646289712122,0
2021-10-31,102900005119104,蟹味菇(1),1011010801,食用菌,2.0,7.8,2,0,0.0,3.9,2.72,9.24,9.45,0.4338235294117645,2.9969149405024242,0
2021-10-31,102900005116226,青尖椒,1011010504,辣椒类,1.29,18.06,5,0,0.0,13.999999999999998,6.29,6.72,9.24,1.2257551669316373,6.743138936535163,0
2021-10-31,102900005116233,红椒(1),1011010504,辣椒类,1.755,24.57,9,0,0.0,14.000000000000002,9.6,11.76,9.24,0.4583333333333335,10.879419764279238,0
2021-10-31,102900005116257,紫茄子(2),1011010501,茄类,2.9219999999999997,29.22,8,0,0.0,10.0,7.6,6.07,6.68,0.3157894736842106,8.091131693814543,0
2021-10-31,102900005116509,青茄子(1),1011010501,茄类,1.5470000000000002,18.564,2,0,0.0,11.999999999999998,8.06,5.01,6.68,0.48883374689826264,8.485103695125803,0
2021-10-31,102900005116530,西峡香菇(1),1011010801,食用菌,33.72,472.08,133,0,0.0,14.0,9.18,13.82,9.45,0.5250544662309369,10.652123462520306,0
2021-10-31,102900005116714,西兰花,1011010201,花菜类,28.424,397.936,75,0,0.0,14.0,9.73,9.26,15.51,0.4388489208633093,10.722944677099406,0
2021-10-31,102900005116899,净藕(1),1011010402,水生根茎类,55.961,340.2204,82,71,48.537,6.079598291667411,4.6,5.54,13.65,0.3216518025363937,4.869786152868939,0
2021-10-31,102900005116219,红尖椒,1011010504,辣椒类,0.33799999999999997,5.4079999999999995,2,0,0.0,16.0,11.51,6.73,9.24,0.39009556907037357,12.340516779243059,0
2021-11-01,102900005119975,红薯尖,1011010101,花叶类,0.833,3.332,2,0,0.0,4.0,2.0,8.42,12.83,1.0,2.1838829438742087,0
2021-11-01,102900005122654,枝江红菜苔,1011010101,花叶类,1.4569999999999999,14.57,3,0,0.0,10.000000000000002,11.32,11.38,12.83,-0.11660777385158994,12.773640261791922,0
2021-11-01,102900005125808,小米椒,1011010504,辣椒类,0.707,11.312,10,0,0.0,16.0,10.04,5.86,9.24,0.5936254980079683,10.664967070320797,0
2021-11-01,102900011000328,螺丝椒,1011010504,辣椒类,1.43,17.16,5,0,0.0,12.0,8.69,10.18,9.24,0.38089758342922897,9.674905366288131,0
2021-11-01,102900011006689,东门口小白菜,1011010101,花叶类,1.0899999999999999,6.54,4,0,0.0,6.000000000000001,3.65,27.84,12.83,0.6438356164383565,5.05820399113082,0
2021-11-01,102900011008164,奶白菜,1011010101,花叶类,5.805,46.44,18,0,0.0,8.0,4.14,15.68,12.83,0.9323671497584543,4.909867172675522,0
2021-11-01,102900011016701,芜湖青椒(1),1011010504,辣椒类,16.131999999999998,177.452,42,0,0.0,11.000000000000002,8.34,5.7,9.24,0.3189448441247005,8.844114528101803,0
2021-11-01,102900011029176,辣妹子,1011010504,辣椒类,0.7110000000000001,8.532,3,0,0.0,11.999999999999998,7.89,0.0,9.24,0.520912547528517,7.89,0
2021-11-01,102900011022764,长线茄,1011010501,茄类,2.0490000000000004,28.686,5,0,0.0,13.999999999999998,7.06,6.9,6.68,0.9830028328611897,7.583243823845327,0
2021-11-01,102900011023464,小青菜(1),1011010101,花叶类,4.598,27.588,10,0,0.0,6.0,3.32,10.33,12.83,0.8072289156626506,3.7024645923943345,0
2021-11-01,102900051004294,青线椒,1011010504,辣椒类,2.332,27.984,12,0,0.0,12.000000000000002,7.46,7.8,9.24,0.60857908847185,8.091106290672451,0
2021-11-01,102900051010455,黄白菜(2),1011010101,花叶类,0.462,4.62,1,0,0.0,10.0,5.66,15.61,12.83,0.7667844522968197,6.706955800450291,0
2021-11-01,106949711300167,金针菇(袋)(2),1011010801,食用菌,11.0,42.9,11,0,0.0,3.9,2.47,6.64,9.45,0.5789473684210524,2.645672664952871,0
2021-11-01,102900005119104,蟹味菇(1),1011010801,食用菌,1.0,3.9,1,0,0.0,3.9,2.65,9.24,9.45,0.4716981132075473,2.9197884530630236,0
2021-11-01,102900011021699,牛排菇,1011010801,食用菌,0.641,19.1018,2,0,0.0,29.8,15.51,8.11,9.45,0.9213410702772407,16.878876918054193,0
2021-11-01,106971533450003,海鲜菇(包),1011010801,食用菌,9.0,44.1,9,0,0.0,4.9,3.09,0.0,9.45,0.585760517799353,3.09,0
2021-11-01,102900005118817,菠菜,1011010101,花叶类,6.303,75.63600000000001,20,0,0.0,12.000000000000002,12.23,18.51,12.83,-0.01880621422730977,15.007976438826852,0
2021-11-01,102900005116714,西兰花,1011010201,花菜类,26.24,314.88,58,0,0.0,12.0,8.63,9.26,15.51,0.3904982618771726,9.510689883182721,0
2021-11-01,102900005116899,净藕(1),1011010402,水生根茎类,44.316,269.5452,67,59,38.234,6.0823449769834825,4.6,5.54,13.65,0.3222489080398876,4.869786152868939,0
2021-11-01,102900005115762,苋菜,1011010101,花叶类,1.346,13.46,3,0,0.0,10.0,6.15,18.52,12.83,0.6260162601626016,7.547864506627394,0
2021-11-01,102900005115779,云南生菜,1011010101,花叶类,9.811,107.92099999999999,30,0,0.0,11.0,6.78,15.25,12.83,0.6224188790560472,8.0,0
2021-11-01,102900005115793,小白菜,1011010101,花叶类,3.512,69.5376,7,0,0.0,19.8,12.2,7.59,12.83,0.6229508196721314,13.202034411860186,0
2021-11-01,102900005115861,牛首油菜,1011010101,花叶类,8.289,49.734,18,0,0.0,6.0,3.4,12.17,12.83,0.7647058823529411,3.871114653307526,0
2021-11-01,102900005115878,茼蒿,1011010101,花叶类,10.439,62.634,26,0,0.0,6.0,3.94,6.27,12.83,0.5228426395939088,4.203563426864398,0
2021-11-01,102900005115885,蔡甸藜蒿,1011010101,花叶类,1.0130000000000001,18.234,2,0,0.0,18.0,12.25,0.47,12.83,0.4693877551020409,12.307846880337587,0
2021-11-01,102900005115823,上海青,1011010101,花叶类,1.004,11.044,3,0,0.0,11.0,7.26,14.43,12.83,0.5151515151515151,8.484281874488723,0
2021-11-01,102900005115984,云南油麦菜,1011010101,花叶类,3.576,35.76,7,0,0.0,10.0,5.96,12.81,12.83,0.6778523489932886,6.835646289712122,0
2021-11-01,102900005116226,青尖椒,1011010504,辣椒类,0.9460000000000001,13.244,4,0,0.0,13.999999999999998,6.33,6.72,9.24,1.2116903633491307,6.786020583190395,0
2021-11-01,102900005116233,红椒(1),1011010504,辣椒类,1.181,16.534,7,0,0.0,13.999999999999998,9.21,11.76,9.24,0.5200868621064056,10.437443336355395,0
2021-11-01,102900005116257,紫茄子(2),1011010501,茄类,6.547000000000001,65.47,9,0,0.0,9.999999999999998,7.05,6.07,6.68,0.41843971631205656,7.50558926860428,0
2021-11-01,102900005116509,青茄子(1),1011010501,茄类,1.697,20.364,3,0,0.0,12.0,8.06,5.01,6.68,0.48883374689826287,8.485103695125803,0
2021-11-01,102900005116530,西峡香菇(1),1011010801,食用菌,19.358,271.012,64,0,0.0,14.0,9.0,13.82,9.45,0.5555555555555556,10.443258296588535,0
2021-11-01,102900005115908,菜心,1011010101,花叶类,1.431,17.172,4,0,0.0,12.0,7.58,13.7,12.83,0.5831134564643798,8.783314020857475,0
2021-11-02,102900011016701,芜湖青椒(1),1011010504,辣椒类,18.231,218.772,54,0,0.0,11.999999999999998,9.17,5.7,9.24,0.30861504907306414,9.724284199363733,0
2021-11-02,102900005125808,小米椒,1011010504,辣椒类,1.104,17.664,13,0,0.0,16.0,11.08,5.86,9.24,0.4440433212996391,11.769704695134905,0
2021-11-02,102900011000328,螺丝椒,1011010504,辣椒类,0.752,10.527999999999999,3,0,0.0,13.999999999999998,8.23,10.18,9.24,0.7010935601458077,9.162769984413272,0
2021-11-02,102900011000571,随州泡泡青,1011010101,花叶类,2.399,14.394,6,0,0.0,6.0,3.11,12.2,12.83,0.9292604501607717,3.542141230068337,0
2021-11-02,102900011006689,东门口小白菜,1011010101,花叶类,1.796,10.776,5,0,0.0,6.0,3.65,27.84,12.83,0.6438356164383563,5.05820399113082,0
2021-11-02,102900011006948,外地茼蒿,1011010101,花叶类,1.606,16.060000000000002,3,0,0.0,10.0,5.73,26.16,12.83,0.745200698080279,7.7600216684723735,0
2021-11-02,102900011008164,奶白菜,1011010101,花叶类,2.287,18.296,7,0,0.0,8.0,3.2,15.68,12.83,1.5,3.7950664136622394,0
2021-11-02,102900011021699,牛排菇,1011010801,食用菌,0.856,25.5088,3,0,0.0,29.8,15.43,8.11,9.45,0.9313026571613741,16.791816302100337,0
2021-11-02,106971533450003,海鲜菇(包),1011010801,食用菌,9.0,44.1,9,0,0.0,4.9,3.1,0.0,9.45,0.5806451612903227,3.1,0
2021-11-02,102900011023464,小青菜(1),1011010101,花叶类,5.084,30.503999999999998,11,0,0.0,6.0,3.32,10.33,12.83,0.8072289156626506,3.7024645923943345,0
