日期,分类编码,分类名称,销量,销售额,交易笔数,打折笔数,打折销量,在售单品数,平均零售单价(元/千克),打折销量占比
2022-03-19,1011010501,茄类,26.011,352.676,67,0,0.0,4,13.558725154742225,0.0
2022-03-19,1011010504,辣椒类,130.315,1668.9386,262,24,28.0,17,12.806956988834747,0.21486398342477842
2022-03-19,1011010801,食用菌,49.829,346.4658,78,3,2.516,7,6.953095586907223,0.05049268498264063
2022-03-20,1011010101,花叶类,173.788,1120.3332,357,0,0.0,25,6.446550970147536,0.0
2022-03-20,1011010201,花菜类,16.749,200.988,35,0,0.0,1,12.0,0.0
2022-03-20,1011010402,水生根茎类,43.592000000000006,339.664,66,0,0.0,2,7.791888419893557,0.0
2022-03-20,1011010501,茄类,21.443,292.992,55,0,0.0,3,13.663759735111691,0.0
2022-03-20,1011010504,辣椒类,105.56599999999999,1666.1534,260,2,2.0,15,15.78304946668435,0.01894549381429627
2022-03-20,1011010801,食用菌,43.0,452.83260000000007,97,4,4.0,6,10.53099069767442,0.09302325581395349
2022-03-21,1011010101,花叶类,192.734,1272.7012,381,56,16.297,25,6.603407805576597,0.08455695414405347
2022-03-21,1011010201,花菜类,13.613,163.356,23,0,0.0,1,12.0,0.0
2022-03-21,1011010402,水生根茎类,25.391,182.8152,35,0,0.0,1,7.200000000000001,0.0
2022-03-21,1011010501,茄类,25.338,331.74559999999997,59,0,0.0,3,13.092809219354328,0.0
2022-03-21,1011010504,辣椒类,72.925,1034.2772,153,3,3.0,14,14.182752142612273,0.0411381556393555
2022-03-21,1011010801,食用菌,28.073999999999998,291.55280000000005,65,0,0.0,8,10.385153522832516,0.0
2022-03-22,1011010101,花叶类,133.244,935.4998,268,26,5.556,23,7.020952538200595,0.0416979376182042
2022-03-22,1011010201,花菜类,16.239,194.868,28,0,0.0,1,12.0,0.0
2022-03-22,1011010402,水生根茎类,27.306,196.60320000000002,38,0,0.0,1,7.2,0.0
2022-03-22,1011010501,茄类,21.947000000000003,287.2934,56,0,0.0,3,13.090326696131589,0.0
2022-03-22,1011010504,辣椒类,87.671,1196.7796,173,8,7.264,12,13.65080357244699,0.08285522008417835
2022-03-22,1011010801,食用菌,31.656,317.51890000000003,71,3,0.909,9,10.030291256002023,0.028714935557240334
2022-03-23,1011010101,花叶类,89.497,586.1336,174,4,2.566,19,6.549198297149625,0.028671352112361305
2022-03-23,1011010201,花菜类,7.625,91.5,14,0,0.0,1,12.0,0.0
2022-03-23,1011010402,水生根茎类,15.255,123.2168,30,2,0.395,2,8.077141920681743,0.025893149786955096
2022-03-23,1011010501,茄类,17.569000000000003,228.9552,48,0,0.0,2,13.031771870908985,0.0
2022-03-23,1011010504,辣椒类,82.278,1163.4533000000001,167,10,9.213,15,14.140515083011255,0.11197403923284473
2022-03-23,1011010801,食用菌,28.279,288.8138,69,4,1.218,7,10.213013189999646,0.04307082994448177
2022-03-24,1011010101,花叶类,106.202,700.2048,193,41,19.668,24,6.59314137210222,0.18519425246228885
2022-03-24,1011010201,花菜类,7.711,92.532,15,0,0.0,1,11.999999999999998,0.0
2022-03-24,1011010402,水生根茎类,16.899,135.192,25,0,0.0,1,8.0,0.0
2022-03-24,1011010501,茄类,16.036,210.76800000000003,37,0,0.0,4,13.14342728860065,0.0
2022-03-24,1011010504,辣椒类,48.68,716.856,108,4,4.0,14,14.725883319638456,0.08216926869350863
2022-03-24,1011010801,食用菌,18.106,184.5044,41,0,0.0,6,10.190235281122279,0.0
2022-03-25,1011010101,花叶类,132.493,764.0994,220,34,23.881999999999998,25,5.7670926011185495,0.18025103212999932
2022-03-25,1011010201,花菜类,14.528,168.9096,25,0,0.0,2,11.626486784140969,0.0
2022-03-25,1011010402,水生根茎类,43.221,388.1536,60,1,0.238,3,8.980671432868283,0.005506582448346869
2022-03-25,1011010501,茄类,17.128,242.96640000000002,39,0,0.0,3,14.185333956095283,0.0
2022-03-25,1011010504,辣椒类,74.387,1000.3072999999999,139,13,12.389,14,13.44734026106712,0.16654791831906113
2022-03-25,1011010801,食用菌,43.386,286.6091,75,6,4.5280000000000005,8,6.606027289909187,0.10436546351357581
2022-03-26,1011010101,花叶类,152.529,1328.9338,342,60,18.337,24,8.712663165693082,0.12021976148797933
2022-03-26,1011010201,花菜类,16.707,167.07,30,0,0.0,1,10.0,0.0
2022-03-26,1011010402,水生根茎类,43.227,375.49920000000003,60,2,0.357,3,8.686681934901799,0.00825872718439864
2022-03-26,1011010501,茄类,23.286,298.1052,60,0,0.0,2,12.80190672507086,0.0
2022-03-26,1011010504,辣椒类,94.554,1343.6686000000002,194,7,7.0,12,14.21059500391311,0.07403177020538527
2022-03-26,1011010801,食用菌,43.183,513.4005,101,12,3.154,6,11.888949355070281,0.073038001065234
2022-03-27,1011010101,花叶类,140.651,1103.7378,291,29,7.947,25,7.847351245280873,0.056501553490554635
2022-03-27,1011010201,花菜类,11.68,116.80000000000001,25,0,0.0,1,10.000000000000002,0.0
2022-03-27,1011010402,水生根茎类,41.214,352.11199999999997,46,0,0.0,2,8.543504634347551,0.0
2022-03-27,1011010501,茄类,26.977,353.91020000000003,58,0,0.0,3,13.118960596063314,0.0
2022-03-27,1011010504,辣椒类,89.283,1266.2438,190,4,4.0,16,14.182361703795795,0.04480136196140363
2022-03-27,1011010801,食用菌,24.078,249.3194,54,6,1.501,8,10.354655702300857,0.06233906470637096
2022-03-28,1011010101,花叶类,85.85,492.4398,138,20,20.0,21,5.736048922539313,0.23296447291788003
2022-03-28,1011010201,花菜类,2.089,20.89,3,0,0.0,1,10.0,0.0
2022-03-28,1011010402,水生根茎类,19.777,193.80800000000002,34,0,0.0,3,9.799666279010973,0.0
2022-03-28,1011010501,茄类,15.998,211.49560000000002,37,0,0.0,3,13.220127515939495,0.0
2022-03-28,1011010504,辣椒类,64.16,769.4396,123,7,7.0,15,11.99251246882793,0.10910224438902744
2022-03-28,1011010801,食用菌,21.238,194.604,44,1,0.33,6,9.163009699595067,0.015538186269893587
2022-03-29,1011010101,花叶类,75.286,539.3804,163,8,8.0,23,7.164418351353505,0.10626145631325877
2022-03-29,1011010402,水生根茎类,18.541,158.6928,29,2,0.288,3,8.55902054905345,0.015533142764683672
2022-03-29,1011010501,茄类,13.184000000000001,176.71460000000002,32,0,0.0,3,13.403716626213592,0.0
2022-03-29,1011010504,辣椒类,65.004,719.7746,126,8,8.0,14,11.072773983139498,0.12306934957848747
2022-03-29,1011010801,食用菌,26.983,249.10780000000003,56,9,4.375,8,9.232027572916282,0.16213912463402883
2022-03-30,1011010101,花叶类,86.195,577.1882,180,5,5.0,23,6.696307210395036,0.058008005104704455
2022-03-30,1011010201,花菜类,30.3,248.604,54,48,27.198,1,8.204752475247526,0.8976237623762376
2022-03-30,1011010402,水生根茎类,27.389000000000003,232.472,39,0,0.0,3,8.48778706780094,0.0
2022-03-30,1011010501,茄类,17.223,243.9284,40,0,0.0,3,14.162944899262616,0.0
2022-03-30,1011010504,辣椒类,69.721,974.4091999999999,137,5,5.0,15,13.975835114241045,0.07171440455529897
2022-03-30,1011010801,食用菌,22.45,256.045,59,3,0.606,7,11.405122494432073,0.026993318485523384
2022-03-31,1011010101,花叶类,92.587,576.8436,166,9,9.0,27,6.230287189346237,0.09720587123462257
2022-03-31,1011010201,花菜类,25.097,204.35,49,45,23.31,1,8.142407459058852,0.9287962704705741
2022-03-31,1011010402,水生根茎类,30.993000000000002,287.216,43,0,0.0,3,9.26712483464008,0.0
2022-03-31,1011010501,茄类,10.145,160.5566,23,0,0.0,3,15.826180384425827,0.0
2022-03-31,1011010504,辣椒类,54.92,742.2912,108,8,8.0,13,13.515863073561544,0.14566642388929352
2022-03-31,1011010801,食用菌,26.203,235.81760000000003,57,0,0.0,6,8.999641262450865,0.0
2022-04-01,1011010101,花叶类,130.262,791.3334,231,8,8.0,23,6.0749366661036985,0.06141468732247317
2022-04-01,1011010201,花菜类,26.303,220.946,48,39,21.042,1,8.400030414781584,0.7999847926092081
2022-04-01,1011010402,水生根茎类,25.437,220.29600000000002,33,0,0.0,2,8.660455242363486,0.0
2022-04-01,1011010501,茄类,16.697000000000003,250.1894,39,0,0.0,2,14.984092950829488,0.0
2022-04-01,1011010504,辣椒类,80.48,1010.1254,138,15,15.0,14,12.551259940357852,0.1863817097415507
2022-04-01,1011010801,食用菌,19.915,265.5426,56,4,1.065,7,13.333798644238012,0.0534772784333417
2022-04-02,1011010101,花叶类,133.168,845.5812,236,6,6.0,27,6.349732668508951,0.0450558692779046
2022-04-02,1011010201,花菜类,26.163,217.398,49,41,22.116,1,8.309368191721132,0.8453159041394336
2022-04-02,1011010402,水生根茎类,34.452,305.248,51,0,0.0,3,8.860095204922791,0.0
2022-04-02,1011010501,茄类,18.016000000000002,270.2158,41,0,0.0,3,14.998656749555948,0.0
2022-04-02,1011010504,辣椒类,71.349,942.9616,132,7,7.0,15,13.216185230346605,0.09810929375324111
2022-04-02,1011010801,食用菌,30.03,268.5094,62,5,2.067,6,8.941371961371962,0.06883116883116884
2022-04-03,1011010101,花叶类,111.538,734.3956000000001,208,9,7.593,26,6.584263659022038,0.06807545410532734
2022-04-03,1011010201,花菜类,16.438,135.742,28,23,14.318999999999999,1,8.257817252707142,0.871091373646429
2022-04-03,1011010402,水生根茎类,42.998000000000005,374.81280000000004,67,3,0.689,2,8.716982185217917,0.01602400111633099
2022-04-03,1011010501,茄类,23.887,362.5468,54,0,0.0,3,15.177577761962574,0.0
2022-04-03,1011010504,辣椒类,96.131,1107.3378,178,21,21.0,15,11.519050046291,0.21845190417243138
2022-04-03,1011010801,食用菌,46.766,318.3404,77,0,0.0,5,6.807090621391609,0.0
2022-04-04,1011010101,花叶类,148.726,967.8308,289,6,6.0,23,6.507475491844062,0.04034264351895432
2022-04-04,1011010201,花菜类,22.224,266.688,46,0,0.0,1,12.0,0.0
2022-04-04,1011010402,水生根茎类,31.759,254.072,44,0,0.0,1,8.0,0.0
2022-04-04,1011010501,茄类,23.387,365.1374,58,0,0.0,3,15.612836191046307,0.0
2022-04-04,1011010504,辣椒类,107.732,1424.683,217,11,11.0,14,13.224325177291798,0.10210522407455538
2022-04-04,1011010801,食用菌,40.745000000000005,415.54060000000004,89,1,0.365,5,10.198566695300036,0.008958154374769909
2022-04-05,1011010101,花叶类,146.419,881.3226000000001,269,12,12.0,24,6.019181936770501,0.08195657667379233
2022-04-05,1011010201,花菜类,21.248,254.976,41,0,0.0,1,12.0,0.0
2022-04-05,1011010402,水生根茎类,21.71,173.68,38,0,0.0,1,8.0,0.0
2022-04-05,1011010501,茄类,15.356,224.45540000000003,35,0,0.0,3,14.61678822610055,0.0
2022-04-05,1011010504,辣椒类,38.664,551.1934,80,5,5.0,15,14.255984895510034,0.12931926339747568
2022-04-05,1011010801,食用菌,31.476,289.0568,64,1,0.43,6,9.183403227856145,0.01366120218579235
2022-04-06,1011010101,花叶类,109.945,596.599,185,24,24.0,28,5.426340442948748,0.21829096366365003
2022-04-06,1011010201,花菜类,17.497,168.786,32,0,0.0,2,9.646567983082814,0.0
2022-04-06,1011010402,水生根茎类,5.8549999999999995,58.27199999999999,15,4,1.115,2,9.952519214346712,0.1904355251921435
2022-04-06,1011010501,茄类,11.695,190.82279999999997,29,0,0.0,3,16.31661393758016,0.0
2022-04-06,1011010504,辣椒类,38.127,453.805,63,7,7.0,14,11.902457575996014,0.18359692606289504
2022-04-06,1011010801,食用菌,20.492,192.7036,43,3,0.671,6,9.40384540308413,0.032744485652937735
2022-04-07,1011010101,花叶类,85.20100000000001,529.0872,162,18,18.0,24,6.209870776164599,0.21126512599617372
2022-04-07,1011010201,花菜类,10.494,125.928,21,0,0.0,1,12.0,0.0
2022-04-07,1011010402,水生根茎类,6.533,52.264,11,0,0.0,1,8.0,0.0
2022-04-07,1011010501,茄类,14.479,211.828,36,0,0.0,3,14.630015885074938,0.0
2022-04-07,1011010504,辣椒类,28.799,384.052,55,6,6.0,14,13.335601930622593,0.20834056738081183
2022-04-07,1011010801,食用菌,14.881,178.2252,41,1,0.172,7,11.976695114575634,0.011558363013238357
2022-04-08,1011010101,花叶类,87.65,480.9732,152,7,7.0,24,5.4874295493439815,0.07986309184255562
2022-04-08,1011010201,花菜类,10.629,127.548,22,0,0.0,1,12.0,0.0
2022-04-08,1011010402,水生根茎类,6.3660000000000005,60.55200000000001,13,0,0.0,2,9.511781338360038,0.0
2022-04-08,1011010501,茄类,12.371,154.1644,32,0,0.0,3,12.461757335704469,0.0
2022-04-08,1011010504,辣椒类,36.973,360.5274,55,13,11.653,16,9.751099450950694,0.3151759391988749
2022-04-08,1011010801,食用菌,18.886,170.1519,43,7,3.314,7,9.00941967595044,0.1754738960076247
2022-04-09,1011010101,花叶类,141.102,813.0178,253,5,5.0,28,5.761915493756289,0.035435358818443397
2022-04-09,1011010201,花菜类,15.591,218.274,30,0,0.0,1,14.0,0.0
2022-04-09,1011010402,水生根茎类,11.218,94.152,17,0,0.0,2,8.392939917988947,0.0
2022-04-09,1011010501,茄类,27.258,318.8298,55,0,0.0,3,11.696742240810037,0.0
2022-04-09,1011010504,辣椒类,133.106,1411.298,260,13,13.0,15,10.602812795816869,0.09766652141901944
2022-04-09,1011010801,食用菌,35.619,262.226,67,0,0.0,8,7.361969735253656,0.0
2022-04-10,1011010101,花叶类,185.591,1060.5406,299,11,11.0,26,5.714396711047411,0.05927011546896131
2022-04-10,1011010201,花菜类,7.757000000000001,108.598,13,0,0.0,1,13.999999999999998,0.0
2022-04-10,1011010402,水生根茎类,18.378999999999998,153.048,26,0,0.0,2,8.327330105011155,0.0
2022-04-10,1011010501,茄类,24.485,270.04359999999997,56,0,0.0,3,11.028940167449457,0.0
2022-04-10,1011010504,辣椒类,113.881,1316.123,229,11,10.345,14,11.557002485050184,0.09084043870355898
2022-04-10,1011010801,食用菌,30.945999999999998,253.83530000000002,62,4,1.677,6,8.202523751050217,0.05419117171847735
2022-04-11,1011010101,花叶类,93.428,541.3698,169,7,7.0,24,5.794513422100442,0.07492400565141072
2022-04-11,1011010201,花菜类,6.383,76.596,17,0,0.0,1,12.0,0.0
2022-04-11,1011010402,水生根茎类,1.03,8.24,2,0,0.0,1,8.0,0.0
2022-04-11,1011010501,茄类,10.687000000000001,128.83159999999998,24,0,0.0,3,12.054982689248616,0.0
2022-04-11,1011010504,辣椒类,69.30499999999999,706.9408000000001,139,17,17.0,12,10.200429983406682,0.24529254743525
2022-04-11,1011010801,食用菌,11.87,148.48440000000002,35,3,0.782,5,12.509216512215673,0.0658803706823926
2022-04-12,1011010101,花叶类,106.268,669.4413999999999,206,1,0.301,26,6.299557721985922,0.0028324613241991945
2022-04-12,1011010201,花菜类,6.375,89.25,16,0,0.0,1,14.0,0.0
2022-04-12,1011010402,水生根茎类,7.538,60.304,11,0,0.0,1,8.0,0.0
2022-04-12,1011010501,茄类,20.041,202.224,43,0,0.0,3,10.090514445386956,0.0
2022-04-12,1011010504,辣椒类,76.22,915.6602,152,10,10.0,14,12.013384938336396,0.13119916032537393
2022-04-12,1011010801,食用菌,16.859,205.76319999999998,43,0,0.0,7,12.204946912628268,0.0
2022-04-13,1011010101,花叶类,100.363,650.2318,203,4,3.284,25,6.4787999561591425,0.0327212219642697
2022-04-13,1011010201,花菜类,9.797,137.158,24,0,0.0,1,13.999999999999998,0.0
2022-04-13,1011010402,水生根茎类,4.61,36.88,7,0,0.0,1,8.0,0.0
2022-04-13,1011010501,茄类,20.903,236.36599999999999,49,0,0.0,3,11.307754867722336,0.0
2022-04-13,1011010504,辣椒类,76.95,939.6642,152,17,17.0,15,12.211360623781676,0.22092267706302793
2022-04-13,1011010801,食用菌,31.963,227.8254,53,5,2.235,6,7.127785251697275,0.06992460031911897
2022-04-14,1011010101,花叶类,128.586,638.2548,216,14,23.0,24,4.96364145396855,0.1788686171122828
2022-04-14,1011010201,花菜类,6.047,84.658,14,0,0.0,1,14.0,0.0
2022-04-14,1011010402,水生根茎类,6.495,67.2462,11,0,0.0,2,10.353533487297922,0.0
2022-04-14,1011010501,茄类,21.356,225.89600000000002,47,0,0.0,3,10.577636261472186,0.0
2022-04-14,1011010504,辣椒类,59.010999999999996,735.0268,136,1,1.0,9,12.455759095761808,0.016945993119926794
2022-04-14,1011010801,食用菌,21.589,218.6252,51,0,0.0,5,10.12669414979851,0.0
2022-04-15,1011010101,花叶类,131.828,698.7378,236,13,13.0,23,5.300374730709713,0.09861334466122523
2022-04-15,1011010201,花菜类,10.73,150.22,22,0,0.0,1,14.0,0.0
2022-04-15,1011010402,水生根茎类,14.180000000000001,147.5784,21,0,0.0,2,10.407503526093087,0.0
2022-04-15,1011010501,茄类,17.358,185.42839999999998,44,0,0.0,3,10.682590160156698,0.0
2022-04-15,1011010504,辣椒类,69.72,847.589,150,0,0.0,12,12.157042455536432,0.0
2022-04-15,1011010801,食用菌,39.135999999999996,388.117,85,0,0.0,7,9.917135118560918,0.0
2022-04-16,1011010101,花叶类,124.808,651.143,225,8,8.0,25,5.217157554002949,0.06409845522722903
2022-04-16,1011010201,花菜类,12.666,177.32399999999998,29,0,0.0,1,13.999999999999998,0.0
2022-04-16,1011010402,水生根茎类,15.042,140.4,21,0,0.0,2,9.333865177502991,0.0
2022-04-16,1011010501,茄类,32.118,336.50159999999994,62,0,0.0,3,10.477040911638332,0.0
2022-04-16,1011010504,辣椒类,84.376,1007.7892,165,7,7.0,15,11.94402673746089,0.0829619797098701
2022-04-16,1011010801,食用菌,28.104,351.47580000000005,80,10,2.934,8,12.506255337318533,0.10439795046968404
2022-04-17,1011010101,花叶类,107.549,719.8602000000001,228,1,0.36,20,6.693323043449962,0.0033473114580330823
2022-04-17,1011010201,花菜类,20.254,283.556,48,0,0.0,1,13.999999999999998,0.0
2022-04-17,1011010402,水生根茎类,9.701,87.309,14,0,0.0,1,9.0,0.0
2022-04-17,1011010501,茄类,32.008,306.704,72,0,0.0,3,9.582104473881529,0.0
2022-04-17,1011010504,辣椒类,85.746,900.8538000000001,165,12,12.0,15,10.5060737527115,0.1399482191589112
2022-04-17,1011010801,食用菌,40.244,378.0066,107,5,1.5230000000000001,11,9.392868502136965,0.03784415068084684
2022-04-18,1011010101,花叶类,112.679,549.3274,178,16,15.36,24,4.875153311619734,0.1363164387330381
2022-04-18,1011010201,花菜类,12.087,169.218,29,0,0.0,1,14.0,0.0
2022-04-18,1011010402,水生根茎类,3.024,27.216,4,0,0.0,1,9.0,0.0
2022-04-18,1011010501,茄类,23.28,202.362,45,0,0.0,2,8.692525773195875,0.0
2022-04-18,1011010504,辣椒类,62.95,670.8258000000001,122,10,9.37,13,10.656486100079428,0.14884829229547258
2022-04-18,1011010801,食用菌,28.667,255.24,68,17,6.965999999999999,10,8.903617399797676,0.24299717445145982
2022-04-19,1011010101,花叶类,101.391,579.0434,163,6,6.0,29,5.71099407245219,0.05917685001627363
2022-04-19,1011010201,花菜类,7.869,110.166,20,0,0.0,1,14.0,0.0
2022-04-19,1011010402,水生根茎类,5.106,60.257400000000004,9,1,0.276,3,11.801292596944771,0.05405405405405406
2022-04-19,1011010501,茄类,16.985,173.3884,34,0,0.0,4,10.208324992640565,0.0
2022-04-19,1011010504,辣椒类,53.306,630.2574,80,8,8.0,15,11.823385735189284,0.15007691441863957
2022-04-19,1011010801,食用菌,23.736,253.1907,75,21,5.935,10,10.666948938321536,0.2500421300977418
2022-04-20,1011010101,花叶类,105.275,517.1444,170,19,19.0,24,4.912319164094039,0.18047969603419614
2022-04-20,1011010201,花菜类,11.413,159.782,24,0,0.0,1,14.0,0.0
2022-04-20,1011010402,水生根茎类,2.7720000000000002,29.512,7,0,0.0,2,10.646464646464645,0.0
2022-04-20,1011010501,茄类,18.031,178.85,45,0,0.0,3,9.919028340080972,0.0
2022-04-20,1011010504,辣椒类,51.324000000000005,588.1108,111,2,2.0,14,11.458787311978801,0.038968124074507046
2022-04-20,1011010801,食用菌,33.394,307.6002,89,21,6.081,9,9.211241540396479,0.18209858058333833
2022-04-21,1011010101,花叶类,112.794,519.4466,175,28,26.953,29,4.605268010709789,0.23895774597939606
2022-04-21,1011010201,花菜类,8.548000000000002,120.086,17,0,0.0,2,14.048432381843703,0.0
2022-04-21,1011010402,水生根茎类,3.552,39.1068,8,0,0.0,2,11.009797297297297,0.0
2022-04-21,1011010501,茄类,11.668000000000001,124.46719999999999,28,0,0.0,3,10.66739801165581,0.0
2022-04-21,1011010504,辣椒类,59.830999999999996,579.5748,117,9,9.0,14,9.686864668817169,0.15042369340308537
2022-04-21,1011010801,食用菌,27.479,227.9597,63,11,2.883,9,8.29577859456312,0.10491648167691692
2022-04-22,1011010101,花叶类,114.043,620.4648,211,7,7.0,31,5.440621519953,0.061380356532185223
2022-04-22,1011010201,花菜类,18.726,262.164,37,0,0.0,1,14.0,0.0
2022-04-22,1011010402,水生根茎类,7.417,70.70100000000001,12,0,0.0,2,9.532290683564785,0.0
2022-04-22,1011010501,茄类,20.471,187.156,45,0,0.0,3,9.142494260172928,0.0
2022-04-22,1011010504,辣椒类,69.833,690.4784,130,13,13.0,16,9.887566050434607,0.1861584064840405
2022-04-22,1011010801,食用菌,26.309,221.2888,54,8,4.3260000000000005,9,8.411144475274622,0.16443042304914668
2022-04-23,1011010101,花叶类,118.653,794.7858,255,0,0.0,24,6.6984045915400365,0.0
2022-04-23,1011010201,花菜类,19.648,227.016,37,0,0.0,3,11.55415309446254,0.0
2022-04-23,1011010402,水生根茎类,9.767,98.4694,15,3,0.709,3,10.08184703593734,0.07259137913381795
2022-04-23,1011010501,茄类,25.194,256.75280000000004,55,0,0.0,4,10.191029610224659,0.0
2022-04-23,1011010504,辣椒类,86.55,898.418,180,10,10.0,13,10.380335066435586,0.11554015020219527
2022-04-23,1011010801,食用菌,27.473,278.8754,71,6,1.25,8,10.150889964692608,0.04549921741346049
2022-04-24,1011010101,花叶类,99.189,543.2594,184,3,3.0,23,5.477012571958585,0.03024528929619212
